Timestamp,Month,Month in Number,Day in Number,Year,Week,Platform,Pipeline Name,Table Name,Pipeline Type,Source System,Source Layer,Target Layer,Run Type,Schedule,Duration,Status,Owner,Remarks,Assigned to
3/6/2026,March,3,06,2026,Week 2,Databricks,prod-gdo-fdh-silver-tillster-jb-order-tender-job,,Batch,Tillster,,Silver,Scheduled,Daily (12:00 PM),0:25:00,Success,TA,,
3/6/2026,March,3,06,2026,Week 2,Databricks,prod-gdo-fdh-silver-tillster-jb-order-items-job,,Batch,Tillster,,Silver,Scheduled,Daily (12:00 PM),0:25:20,Success,TA,,
3/6/2026,March,3,06,2026,Week 2,Databricks,prod-gdo-fdh-silver-okya-jb-deactivation-workflow,,Batch,Okya,,Silver,Scheduled,Daily (12:00 PM),0:47:58,Failed,TA,,
3/6/2026,March,3,06,2026,Week 2,Databricks,prod-gdo-fdh-gold-archive-tables-job,,Batch,"Tillster, Okya",,Gold,Scheduled,Daily (12:30 PM),0:12:54,Success,TA,,
3/6/2026,March,3,06,2026,Week 2,Databricks,prod-gdo-fdh-workflow-okya,,Streaming,Okya,,Bronze,Scheduled,Hourly,0:10:39,Success,Blazeclan,,
3/6/2026,March,3,06,2026,Week 2,Databricks,prod-gdo-fdh-workflow-okya,,Streaming,Okya,,Bronze,Scheduled,Hourly,0:10:38,Success,Blazeclan,,
3/6/2026,March,3,06,2026,Week 2,Databricks,prod-gdo-fdh-workflow-okya,,Streaming,Okya,,Bronze,Scheduled,Hourly,0:10:48,Success,Blazeclan,,
3/6/2026,March,3,06,2026,Week 2,Databricks,prod-gdo-fdh-workflow-okya,,Streaming,Okya,,Bronze,Scheduled,Hourly,0:10:49,Success,Blazeclan,,
3/6/2026,March,3,06,2026,Week 2,Databricks,prod-gdo-fdh-workflow-okya,,Streaming,Okya,,Bronze,Scheduled,Hourly,0:10:57,Success,Blazeclan,,
3/6/2026,March,3,06,2026,Week 2,Databricks,fdh_workflow_gemm_trademarketinggroup,,,,,,Scheduled,Daily (5:00 PM),0:11:30,Success,GDO,,
3/6/2026,March,3,06,2026,Week 2,Databricks,fdh-workflow-gemm_storevisitresponses,,,,,,Scheduled,Daily (5:00 PM),0:12:24,Success,GDO,,
3/6/2026,March,3,06,2026,Week 2,Databricks,prod-gdo-fdh-workflow-okya,,Streaming,Okya,,Bronze,Scheduled,Hourly,0:10:17,Success,Blazeclan,,
3/6/2026,March,3,06,2026,Week 2,Databricks,prod-gdo-fdh-workflow-okya,,Streaming,Okya,,Bronze,Scheduled,Hourly,0:10:56,Success,Blazeclan,,
3/6/2026,March,3,06,2026,Week 2,Databricks,prod-gdo-fdh-workflow-okya,,Streaming,Okya,,Bronze,Scheduled,Hourly,0:10:47,Success,Blazeclan,,
3/6/2026,March,3,06,2026,Week 2,Databricks,prod-gdo-fdh-workflow-okya,,Streaming,Okya,,Bronze,Scheduled,Hourly,0:11:40,Success,Blazeclan,,
3/6/2026,March,3,06,2026,Week 2,Databricks,prod-gdo-fdh-workflow-okya,,Streaming,Okya,,Bronze,Scheduled,Hourly,0:10:40,Success,Blazeclan,,
3/6/2026,March,3,06,2026,Week 2,Databricks,prod-gdo-fdh-workflow-okya,,Streaming,Okya,,Bronze,Scheduled,Hourly,0:10:27,Success,Blazeclan,,
3/7/2026,March,3,07,2026,Week 2,Databricks,prod-gdo-fdh-workflow-okya,,Streaming,Okya,,Bronze,Scheduled,Hourly,0:10:45,Success,Blazeclan,,
3/7/2026,March,3,07,2026,Week 2,Databricks,prod-gdo-fdh-workflow-digital-performance,,,,,,Scheduled,Daily (12:30 AM) ,0:11:25,Failed,TM,,
3/7/2026,March,3,07,2026,Week 2,Databricks,prod-gdo-fdh-workflow-okya,,Streaming,Okya,,Bronze,Scheduled,Hourly,0:10:59,Success,Blazeclan,,
3/7/2026,March,3,07,2026,Week 2,Databricks,prod-gdo-fdh-workflow-okya,,Streaming,Okya,,Bronze,Scheduled,Hourly,0:10:34,Success,Blazeclan,,
3/7/2026,March,3,07,2026,Week 2,Databricks,prod-gdo-fdh-workflow-braze,,,,,,Scheduled,Daily (2:00 AM),0:22:56,Success,TM,,
3/7/2026,March,3,07,2026,Week 2,Databricks,prod-gdo-fdh-workflow-qmai-bronze,,Streaming,QMAI,,Bronze,Scheduled,Daily (2:00 AM),0:14:26,Success,Blazeclan,,
3/7/2026,March,3,07,2026,Week 2,Databricks,prod-gdo-fdh-workflow-okya,,Streaming,Okya,,Bronze,Scheduled,Hourly,0:10:48,Success,Blazeclan,,
3/7/2026,March,3,07,2026,Week 2,Databricks,prod-gdo-fdh-workflow-qmai-silver-product_goods,,,,,,Scheduled,Daily (3:00 AM),0:08:54,Success,Blazeclan,,
3/7/2026,March,3,07,2026,Week 2,Databricks,prod-gdo-fdh-workflow-qmai-silver,,Batch,QMAI,,Silver,Scheduled,Daily (3:00 AM),0:07:17,Success,Blazeclan,,
3/7/2026,March,3,07,2026,Week 2,Databricks,prod-gdo-fdh-workflow-okya,,Streaming,Okya,,Bronze,Scheduled,Hourly,0:10:32,Success,Blazeclan,,
3/7/2026,March,3,07,2026,Week 2,Databricks,prod-gdo-fdh-workflow-okya,,Streaming,Okya,,Bronze,Scheduled,Hourly,0:10:52,Success,Blazeclan,,
3/7/2026,March,3,07,2026,Week 2,Databricks,prod-gdo-fdh-daily-workflow-ironman-rdbms,,,,,,Scheduled,Daily (5:30 AM),0:13:03,Success,Blazeclan,,
3/7/2026,March,3,07,2026,Week 2,Databricks,prod-gdo-fdh-workflow-okya,,Streaming,Okya,,Bronze,Scheduled,Hourly,0:10:49,Success,Blazeclan,,
3/7/2026,March,3,07,2026,Week 2,Databricks,prod-gdo-fdh-workflow-okya,,Streaming,Okya,,Bronze,Scheduled,Hourly,0:10:30,Success,Blazeclan,,
3/7/2026,March,3,07,2026,Week 2,Databricks,prod-gdo-fdh-workflow-okya-silver,,,,,,Scheduled,Daily (7:24 AM),0:12:46,Success,Blazeclan,,
3/7/2026,March,3,07,2026,Week 2,Databricks,prod-gdo-fdh-workflow-okya,,Streaming,Okya,,Bronze,Scheduled,Hourly,0:10:48,Success,Blazeclan,,
3/7/2026,March,3,07,2026,Week 2,Databricks,prod-gdo-fdh-daily-workflow-qualtrics-api,,,,,,Scheduled,Daily (8:23 AM),0:14:20,Success,Blazeclan,,
3/7/2026,March,3,07,2026,Week 2,Databricks,prod-gdo-fdh-daily-workflow-okya-api,,Batch,Okya,,Bronze,Scheduled,Daily (8:23 AM),0:23:31,Success,Blazeclan,,
3/7/2026,March,3,07,2026,Week 2,Databricks,prod-gdo-fdh-workflow-okya,,Streaming,Okya,,Bronze,Scheduled,Hourly,0:10:52,Success,Blazeclan,,
3/7/2026,March,3,07,2026,Week 2,Databricks,prod-gdo-fdh-workflow-ga-dtls-daily,,,,,,Scheduled,Daily (9:00 AM),0:10:59,Success,DXC,,
3/7/2026,March,3,07,2026,Week 2,Databricks,prod-gdo-fdh-workflow-ga-dtls-goal,,,,,,Scheduled,Daily (9:00 AM),0:11:30,Success,DXC,,
3/7/2026,March,3,07,2026,Week 2,Databricks,prod-gdo-fdh-workflow-qualtrics-silver,,,,,,Scheduled,Daily (9:00 AM),0:11:43,Success,Blazeclan,,
3/7/2026,March,3,07,2026,Week 2,Databricks,prod-gdo-fdh-workflow-okya,,Streaming,Okya,,Bronze,Scheduled,Hourly,0:10:42,Success,Blazeclan,,
3/7/2026,March,3,07,2026,Week 2,Databricks,prod-gdo-fdh-daily-workflow-tillster,,Batch,Tillster,,Bronze,Scheduled,Daily (10:23 AM),0:14:05,Success,Blazeclan,,
3/7/2026,March,3,07,2026,Week 2,Databricks,prod-gdo-fdh-grabfood-workflow,,,,,,Scheduled,Daily (10:30 AM),0:15:56,Success,TM,,
3/7/2026,March,3,07,2026,Week 2,Databricks,prod-gdo-fdh-workflow-foodpanda,,,,,,Scheduled,Daily (10:30 AM),0:15:14,Success,TM,,
3/7/2026,March,3,07,2026,Week 2,Databricks,prod-gdo-fdh-workflow-okya,,Streaming,Okya,,Bronze,Scheduled,Hourly,0:11:10,Success,Blazeclan,,
3/7/2026,March,3,07,2026,Week 2,Databricks,Daily Run - Freedompay,,,,,,Scheduled,Daily (10:00 AM),0:12:09,Success,GDO,,
3/7/2026,March,3,07,2026,Week 2,Databricks,prod-gdo-fdh-silver-okya-jb-user-address-job,,Batch,Okya,,Silver,Scheduled,Daily (11:30 AM),0:19:06,Success,TA,,
3/7/2026,March,3,07,2026,Week 2,Databricks,prod-gdo-fdh-silver-okya-jb-order-tender-job,,Batch,Okya,,Silver,Scheduled,Daily (11:30 AM),0:16:42,Success,TA,,
3/7/2026,March,3,07,2026,Week 2,Databricks,prod-gdo-fdh-silver-okya-jb-order-items-job,,Batch,Okya,,Silver,Scheduled,Daily (11:30 AM),0:14:47,Success,TA,,
3/7/2026,March,3,07,2026,Week 2,Databricks,prod-gdo-fdh-silver-okya-jb-order-staging-job,,Batch,Okya,,Silver,Scheduled,Daily (11:30 AM),0:22:37,Success,TA,,
3/7/2026,March,3,07,2026,Week 2,Databricks,prod-gdo-fdh-silver-okya-jb-customer-workflow,,Batch,Okya,,Silver,Scheduled,Daily (11:30 AM),0:21:34,Success,TA,,
3/7/2026,March,3,07,2026,Week 2,Databricks,prod-gdo-fdh-workflow-okya,,Streaming,Okya,,Bronze,Scheduled,Hourly,0:11:09,Success,Blazeclan,,
3/7/2026,March,3,07,2026,Week 2,Databricks,prod-gdo-fdh-silver-tillster-jb-order-staging-job,,Batch,Tillster,,Silver,Scheduled,Daily (12:00 PM),0:12:38,Success,TA,,
3/7/2026,March,3,07,2026,Week 2,Databricks,prod-gdo-fdh-silver-tillster-jb-customer-workflow,,Batch,Tillster,,Silver,Scheduled,Daily (12:00 PM),0:12:06,Success,TA,,
3/7/2026,March,3,07,2026,Week 2,Databricks,prod-gdo-fdh-silver-tillster-jb-order-tender-job,,Batch,Tillster,,Silver,Scheduled,Daily (12:00 PM),0:12:23,Success,TA,,
3/7/2026,March,3,07,2026,Week 2,Databricks,prod-gdo-fdh-silver-tillster-jb-order-items-job,,Batch,Tillster,,Silver,Scheduled,Daily (12:00 PM),0:10:52,Success,TA,,
3/7/2026,March,3,07,2026,Week 2,Databricks,prod-gdo-fdh-silver-okya-jb-deactivation-workflow,,Batch,Okya,,Silver,Scheduled,Daily (12:00 PM),0:43:12,Failed,TA,,
3/7/2026,March,3,07,2026,Week 2,Databricks,prod-gdo-fdh-gold-archive-tables-job,,Batch,"Tillster, Okya",,Gold,Scheduled,Daily (12:30 PM),0:14:22,Success,TA,,
3/7/2026,March,3,07,2026,Week 2,Databricks,prod-gdo-fdh-workflow-okya,,Streaming,Okya,,Bronze,Scheduled,Hourly,0:10:32,Success,Blazeclan,,
3/7/2026,March,3,07,2026,Week 2,Databricks,prod-gdo-fdh-workflow-okya,,Streaming,Okya,,Bronze,Scheduled,Hourly,0:10:57,Success,Blazeclan,,
3/7/2026,March,3,07,2026,Week 2,Databricks,prod-gdo-fdh-workflow-okya,,Streaming,Okya,,Bronze,Scheduled,Hourly,0:10:39,Success,Blazeclan,,
3/7/2026,March,3,07,2026,Week 2,Databricks,prod-gdo-fdh-workflow-okya,,Streaming,Okya,,Bronze,Scheduled,Hourly,0:10:43,Success,Blazeclan,,
3/7/2026,March,3,07,2026,Week 2,Databricks,prod-gdo-fdh-workflow-okya,,Streaming,Okya,,Bronze,Scheduled,Hourly,0:10:52,Success,Blazeclan,,
3/7/2026,March,3,07,2026,Week 2,Databricks,fdh_workflow_gemm_trademarketinggroup,,,,,,Scheduled,Daily (5:00 PM),0:13:00,Success,GDO,,
3/7/2026,March,3,07,2026,Week 2,Databricks,fdh-workflow-gemm_storevisitresponses,,,,,,Scheduled,Daily (5:00 PM),0:14:03,Success,GDO,,
3/7/2026,March,3,07,2026,Week 2,Databricks,prod-gdo-fdh-workflow-okya,,Streaming,Okya,,Bronze,Scheduled,Hourly,0:10:46,Success,Blazeclan,,
3/7/2026,March,3,07,2026,Week 2,Databricks,prod-gdo-fdh-workflow-okya,,Streaming,Okya,,Bronze,Scheduled,Hourly,0:10:43,Success,Blazeclan,,
3/7/2026,March,3,07,2026,Week 2,Databricks,prod-gdo-fdh-workflow-okya,,Streaming,Okya,,Bronze,Scheduled,Hourly,0:10:41,Success,Blazeclan,,
3/7/2026,March,3,07,2026,Week 2,Databricks,prod-gdo-fdh-workflow-okya,,Streaming,Okya,,Bronze,Scheduled,Hourly,0:11:03,Success,Blazeclan,,
3/7/2026,March,3,07,2026,Week 2,Databricks,prod-gdo-fdh-workflow-okya,,Streaming,Okya,,Bronze,Scheduled,Hourly,0:10:39,Success,Blazeclan,,
3/7/2026,March,3,07,2026,Week 2,Databricks,prod-gdo-fdh-workflow-okya,,Streaming,Okya,,Bronze,Scheduled,Hourly,0:11:02,Success,Blazeclan,,
3/8/2026,March,3,08,2026,Week 2,Databricks,prod-gdo-fdh-workflow-okya,,Streaming,Okya,,Bronze,Scheduled,Hourly,0:10:41,Success,Blazeclan,,
3/8/2026,March,3,08,2026,Week 2,Databricks,prod-gdo-fdh-workflow-digital-performance,,,,,,Scheduled,Daily (12:30 AM) ,0:11:40,Failed,TM,,
3/8/2026,March,3,08,2026,Week 2,Databricks,prod-gdo-fdh-workflow-okya,,Streaming,Okya,,Bronze,Scheduled,Hourly,0:10:57,Success,Blazeclan,,
3/8/2026,March,3,08,2026,Week 2,Databricks,prod-gdo-fdh-workflow-okya,,Streaming,Okya,,Bronze,Scheduled,Hourly,0:11:04,Success,Blazeclan,,
3/8/2026,March,3,08,2026,Week 2,Databricks,prod-gdo-fdh-workflow-braze,,,,,,Scheduled,Daily (2:00 AM),0:30:11,Success,TM,,
3/8/2026,March,3,08,2026,Week 2,Databricks,prod-gdo-fdh-workflow-qmai-bronze,,Streaming,QMAI,,Bronze,Scheduled,Daily (2:00 AM),0:15:00,Success,Blazeclan,,
3/8/2026,March,3,08,2026,Week 2,Databricks,prod-gdo-fdh-workflow-okya,,Streaming,Okya,,Bronze,Scheduled,Hourly,0:10:48,Success,Blazeclan,,
3/8/2026,March,3,08,2026,Week 2,Databricks,prod-gdo-fdh-workflow-qmai-silver-product_goods,,,,,,Scheduled,Daily (3:00 AM),0:08:46,Success,Blazeclan,,
3/8/2026,March,3,08,2026,Week 2,Databricks,prod-gdo-fdh-workflow-qmai-silver,,Batch,QMAI,,Silver,Scheduled,Daily (3:00 AM),0:09:00,Success,Blazeclan,,
3/8/2026,March,3,08,2026,Week 2,Databricks,prod-gdo-fdh-workflow-okya,,Streaming,Okya,,Bronze,Scheduled,Hourly,0:10:46,Success,Blazeclan,,
3/8/2026,March,3,08,2026,Week 2,Databricks,prod-gdo-fdh-workflow-okya,,Streaming,Okya,,Bronze,Scheduled,Hourly,0:10:26,Success,Blazeclan,,
3/8/2026,March,3,08,2026,Week 2,Databricks,prod-gdo-fdh-daily-workflow-ironman-rdbms,,,,,,Scheduled,Daily (5:30 AM),0:13:01,Success,Blazeclan,,
3/8/2026,March,3,08,2026,Week 2,Databricks,prod-gdo-fdh-workflow-okya,,Streaming,Okya,,Bronze,Scheduled,Hourly,0:10:43,Success,Blazeclan,,
3/8/2026,March,3,08,2026,Week 2,Databricks,prod-gdo-fdh-workflow-okya,,Streaming,Okya,,Bronze,Scheduled,Hourly,0:10:50,Success,Blazeclan,,
3/8/2026,March,3,08,2026,Week 2,Databricks,prod-gdo-fdh-workflow-okya-silver,,,,,,Scheduled,Daily (7:24 AM),0:12:51,Success,Blazeclan,,
3/8/2026,March,3,08,2026,Week 2,Databricks,prod-gdo-fdh-workflow-okya,,Streaming,Okya,,Bronze,Scheduled,Hourly,0:10:43,Success,Blazeclan,,
3/8/2026,March,3,08,2026,Week 2,Databricks,prod-gdo-fdh-daily-workflow-qualtrics-api,,,,,,Scheduled,Daily (8:23 AM),0:09:58,Failed,Blazeclan,,
3/8/2026,March,3,08,2026,Week 2,Databricks,prod-gdo-fdh-daily-workflow-okya-api,,Batch,Okya,,Bronze,Scheduled,Daily (8:23 AM),0:23:12,Success,Blazeclan,,
3/8/2026,March,3,08,2026,Week 2,Databricks,prod-gdo-fdh-workflow-okya,,Streaming,Okya,,Bronze,Scheduled,Hourly,0:10:27,Success,Blazeclan,,
3/8/2026,March,3,08,2026,Week 2,Databricks,prod-gdo-fdh-workflow-ga-dtls-daily,,,,,,Scheduled,Daily (9:00 AM),0:10:20,Success,DXC,,
3/8/2026,March,3,08,2026,Week 2,Databricks,prod-gdo-fdh-workflow-ga-dtls-goal,,,,,,Scheduled,Daily (9:00 AM),0:10:31,Success,DXC,,
3/8/2026,March,3,08,2026,Week 2,Databricks,prod-gdo-fdh-workflow-qualtrics-silver,,,,,,Scheduled,Daily (9:00 AM),0:10:33,Success,Blazeclan,,
3/8/2026,March,3,08,2026,Week 2,Databricks,prod-gdo-fdh-workflow-okya,,Streaming,Okya,,Bronze,Scheduled,Hourly,0:10:33,Success,Blazeclan,,
3/8/2026,March,3,08,2026,Week 2,Databricks,prod-gdo-fdh-daily-workflow-tillster,,Batch,Tillster,,Bronze,Scheduled,Daily (10:23 AM),0:13:35,Success,Blazeclan,,
3/8/2026,March,3,08,2026,Week 2,Databricks,prod-gdo-fdh-grabfood-workflow,,,,,,Scheduled,Daily (10:30 AM),0:18:02,Success,TM,,
3/8/2026,March,3,08,2026,Week 2,Databricks,prod-gdo-fdh-workflow-foodpanda,,,,,,Scheduled,Daily (10:30 AM),0:14:44,Success,TM,,
3/8/2026,March,3,08,2026,Week 2,Databricks,prod-gdo-fdh-workflow-okya,,Streaming,Okya,,Bronze,Scheduled,Hourly,0:10:33,Success,Blazeclan,,
3/8/2026,March,3,08,2026,Week 2,Databricks,Daily Run - Freedompay,,,,,,Scheduled,Daily (10:00 AM),0:11:46,Success,GDO,,
3/8/2026,March,3,08,2026,Week 2,Databricks,prod-gdo-fdh-silver-okya-jb-user-address-job,,Batch,Okya,,Silver,Scheduled,Daily (11:30 AM),0:16:09,Success,TA,,
3/8/2026,March,3,08,2026,Week 2,Databricks,prod-gdo-fdh-silver-okya-jb-order-tender-job,,Batch,Okya,,Silver,Scheduled,Daily (11:30 AM),0:12:48,Success,TA,,
3/8/2026,March,3,08,2026,Week 2,Databricks,prod-gdo-fdh-silver-okya-jb-order-items-job,,Batch,Okya,,Silver,Scheduled,Daily (11:30 AM),0:16:38,Success,TA,,
3/8/2026,March,3,08,2026,Week 2,Databricks,prod-gdo-fdh-silver-okya-jb-order-staging-job,,Batch,Okya,,Silver,Scheduled,Daily (11:30 AM),0:20:35,Success,TA,,
3/8/2026,March,3,08,2026,Week 2,Databricks,prod-gdo-fdh-silver-okya-jb-customer-workflow,,Batch,Okya,,Silver,Scheduled,Daily (11:30 AM),0:22:03,Success,TA,,
3/8/2026,March,3,08,2026,Week 2,Databricks,prod-gdo-fdh-workflow-okya,,Streaming,Okya,,Bronze,Scheduled,Hourly,0:10:36,Success,Blazeclan,,
3/8/2026,March,3,08,2026,Week 2,Databricks,prod-gdo-fdh-silver-tillster-jb-order-staging-job,,Batch,Tillster,,Silver,Scheduled,Daily (12:00 PM),0:11:31,Success,TA,,
3/8/2026,March,3,08,2026,Week 2,Databricks,prod-gdo-fdh-silver-tillster-jb-customer-workflow,,Batch,Tillster,,Silver,Scheduled,Daily (12:00 PM),0:12:06,Success,TA,,
3/8/2026,March,3,08,2026,Week 2,Databricks,prod-gdo-fdh-silver-tillster-jb-order-tender-job,,Batch,Tillster,,Silver,Scheduled,Daily (12:00 PM),0:12:39,Success,TA,,
3/8/2026,March,3,08,2026,Week 2,Databricks,prod-gdo-fdh-silver-tillster-jb-order-items-job,,Batch,Tillster,,Silver,Scheduled,Daily (12:00 PM),0:10:58,Success,TA,,
3/8/2026,March,3,08,2026,Week 2,Databricks,prod-gdo-fdh-silver-okya-jb-deactivation-workflow,,Batch,Okya,,Silver,Scheduled,Daily (12:00 PM),0:42:38,Failed,TA,,
3/8/2026,March,3,08,2026,Week 2,Databricks,prod-gdo-fdh-gold-archive-tables-job,,Batch,"Tillster, Okya",,Gold,Scheduled,Daily (12:30 PM),0:13:53,Success,TA,,
3/8/2026,March,3,08,2026,Week 2,Databricks,prod-gdo-fdh-workflow-okya,,Streaming,Okya,,Bronze,Scheduled,Hourly,0:11:02,Success,Blazeclan,,
3/8/2026,March,3,08,2026,Week 2,Databricks,prod-gdo-fdh-workflow-okya,,Streaming,Okya,,Bronze,Scheduled,Hourly,0:10:38,Success,Blazeclan,,
3/8/2026,March,3,08,2026,Week 2,Databricks,prod-gdo-fdh-workflow-okya,,Streaming,Okya,,Bronze,Scheduled,Hourly,0:10:28,Success,Blazeclan,,
3/8/2026,March,3,08,2026,Week 2,Databricks,prod-gdo-fdh-workflow-okya,,Streaming,Okya,,Bronze,Scheduled,Hourly,0:10:36,Success,Blazeclan,,
3/8/2026,March,3,08,2026,Week 2,Databricks,prod-gdo-fdh-workflow-okya,,Streaming,Okya,,Bronze,Scheduled,Hourly,0:10:44,Success,Blazeclan,,
3/8/2026,March,3,08,2026,Week 2,Databricks,fdh_workflow_gemm_trademarketinggroup,,,,,,Scheduled,Daily (5:00 PM),0:11:11,Success,GDO,,
3/8/2026,March,3,08,2026,Week 2,Databricks,fdh-workflow-gemm_storevisitresponses,,,,,,Scheduled,Daily (5:00 PM),0:11:58,Success,GDO,,
3/8/2026,March,3,08,2026,Week 2,Databricks,prod-gdo-fdh-workflow-okya,,Streaming,Okya,,Bronze,Scheduled,Hourly,0:10:55,Success,Blazeclan,,
3/8/2026,March,3,08,2026,Week 2,Databricks,prod-gdo-fdh-workflow-okya,,Streaming,Okya,,Bronze,Scheduled,Hourly,0:10:42,Success,Blazeclan,,
3/8/2026,March,3,08,2026,Week 2,Databricks,prod-gdo-fdh-workflow-okya,,Streaming,Okya,,Bronze,Scheduled,Hourly,0:10:47,Success,Blazeclan,,
3/8/2026,March,3,08,2026,Week 2,Databricks,prod-gdo-fdh-workflow-okya,,Streaming,Okya,,Bronze,Scheduled,Hourly,0:10:49,Success,Blazeclan,,
3/8/2026,March,3,08,2026,Week 2,Databricks,prod-gdo-fdh-workflow-okya,,Streaming,Okya,,Bronze,Scheduled,Hourly,0:11:40,Success,Blazeclan,,
3/8/2026,March,3,08,2026,Week 2,Databricks,prod-gdo-fdh-workflow-okya,,Streaming,Okya,,Bronze,Scheduled,Hourly,0:14:06,Success,Blazeclan,,
3/9/2026,March,3,09,2026,Week 3,Databricks,prod-gdo-fdh-workflow-okya,,Streaming,Okya,,Bronze,Scheduled,Hourly,0:10:47,Success,Blazeclan,,
3/9/2026,March,3,09,2026,Week 3,Databricks,prod-gdo-fdh-workflow-digital-performance,,,,,,Scheduled,Daily (12:30 AM) ,0:16:04,Failed,TM,,
3/9/2026,March,3,09,2026,Week 3,Databricks,prod-gdo-fdh-workflow-okya,,Streaming,Okya,,Bronze,Scheduled,Hourly,0:10:53,Success,Blazeclan,,
3/9/2026,March,3,09,2026,Week 3,Databricks,prod-gdo-fdh-workflow-okya,,Streaming,Okya,,Bronze,Scheduled,Hourly,0:10:41,Success,Blazeclan,,
3/9/2026,March,3,09,2026,Week 3,Databricks,prod-gdo-fdh-workflow-braze,,,,,,Scheduled,Daily (2:00 AM),0:23:57,Success,TM,,
3/9/2026,March,3,09,2026,Week 3,Databricks,prod-gdo-fdh-workflow-qmai-bronze,,Streaming,QMAI,,Bronze,Scheduled,Daily (2:00 AM),0:16:32,Success,Blazeclan,,
3/9/2026,March,3,09,2026,Week 3,Databricks,prod-gdo-fdh-workflow-okya,,Streaming,Okya,,Bronze,Scheduled,Hourly,0:10:30,Success,Blazeclan,,
3/9/2026,March,3,09,2026,Week 3,Databricks,prod-gdo-fdh-workflow-qmai-silver-product_goods,,,,,,Scheduled,Daily (3:00 AM),0:08:42,Success,Blazeclan,,
3/9/2026,March,3,09,2026,Week 3,Databricks,prod-gdo-fdh-workflow-qmai-silver,,Batch,QMAI,,Silver,Scheduled,Daily (3:00 AM),0:11:38,Success,Blazeclan,,
3/9/2026,March,3,09,2026,Week 3,Databricks,prod-gdo-fdh-workflow-okya,,Streaming,Okya,,Bronze,Scheduled,Hourly,0:10:19,Success,Blazeclan,,
3/9/2026,March,3,09,2026,Week 3,Databricks,prod-gdo-fdh-workflow-okya,,Streaming,Okya,,Bronze,Scheduled,Hourly,0:10:30,Success,Blazeclan,,
3/9/2026,March,3,09,2026,Week 3,Databricks,prod-gdo-fdh-daily-workflow-ironman-rdbms,,,,,,Scheduled,Daily (5:30 AM),0:12:56,Success,Blazeclan,,
3/9/2026,March,3,09,2026,Week 3,Databricks,prod-gdo-fdh-workflow-okya,,Streaming,Okya,,Bronze,Scheduled,Hourly,0:11:02,Success,Blazeclan,,
3/9/2026,March,3,09,2026,Week 3,Databricks,prod-gdo-fdh-workflow-okya,,Streaming,Okya,,Bronze,Scheduled,Hourly,0:10:29,Success,Blazeclan,,
3/9/2026,March,3,09,2026,Week 3,Databricks,prod-gdo-fdh-workflow-okya-silver,,,,,,Scheduled,Daily (7:24 AM),0:12:46,Success,Blazeclan,,
3/9/2026,March,3,09,2026,Week 3,Databricks,prod-gdo-fdh-workflow-okya,,Streaming,Okya,,Bronze,Scheduled,Hourly,0:10:30,Success,Blazeclan,,
3/9/2026,March,3,09,2026,Week 3,Databricks,prod-gdo-fdh-daily-workflow-qualtrics-api,,,,,,Scheduled,Daily (8:23 AM),0:10:14,Failed,Blazeclan,,
3/9/2026,March,3,09,2026,Week 3,Databricks,prod-gdo-fdh-daily-workflow-okya-api,,Batch,Okya,,Bronze,Scheduled,Daily (8:23 AM),0:23:39,Success,Blazeclan,,
3/9/2026,March,3,09,2026,Week 3,Databricks,prod-gdo-fdh-workflow-okya,,Streaming,Okya,,Bronze,Scheduled,Hourly,0:10:35,Success,Blazeclan,,
3/9/2026,March,3,09,2026,Week 3,Databricks,prod-gdo-fdh-workflow-ga-dtls-daily,,,,,,Scheduled,Daily (9:00 AM),0:10:48,Success,DXC,,
3/9/2026,March,3,09,2026,Week 3,Databricks,prod-gdo-fdh-workflow-ga-dtls-goal,,,,,,Scheduled,Daily (9:00 AM),0:11:45,Success,DXC,,
3/9/2026,March,3,09,2026,Week 3,Databricks,prod-gdo-fdh-workflow-qualtrics-silver,,,,,,Scheduled,Daily (9:00 AM),0:10:25,Success,Blazeclan,,
3/9/2026,March,3,09,2026,Week 3,Databricks,prod-gdo-fdh-workflow-okya,,Streaming,Okya,,Bronze,Scheduled,Hourly,0:10:42,Success,Blazeclan,,
3/9/2026,March,3,09,2026,Week 3,Databricks,prod-gdo-fdh-daily-workflow-tillster,,Batch,Tillster,,Bronze,Scheduled,Daily (10:23 AM),0:13:30,Success,Blazeclan,,
3/9/2026,March,3,09,2026,Week 3,Databricks,prod-gdo-fdh-grabfood-workflow,,,,,,Scheduled,Daily (10:30 AM),0:16:18,Success,TM,,
3/9/2026,March,3,09,2026,Week 3,Databricks,prod-gdo-fdh-workflow-foodpanda,,,,,,Scheduled,Daily (10:30 AM),0:14:53,Success,TM,,
3/9/2026,March,3,09,2026,Week 3,Databricks,prod-gdo-fdh-workflow-okya,,Streaming,Okya,,Bronze,Scheduled,Hourly,0:10:34,Success,Blazeclan,,
3/9/2026,March,3,09,2026,Week 3,Databricks,Daily Run - Freedompay,,,,,,Scheduled,Daily (10:00 AM),0:12:12,Success,GDO,,
3/9/2026,March,3,09,2026,Week 3,Databricks,prod-gdo-fdh-silver-okya-jb-user-address-job,,Batch,Okya,,Silver,Scheduled,Daily (11:30 AM),0:15:11,Success,TA,,
3/9/2026,March,3,09,2026,Week 3,Databricks,prod-gdo-fdh-silver-okya-jb-order-tender-job,,Batch,Okya,,Silver,Scheduled,Daily (11:30 AM),0:15:19,Success,TA,,
