"id","run_date","platform","pipeline_name","table_name","pipeline_type","source_system","source_layer","target_layer","run_type","schedule","duration_seconds","status","owner","duration"
699,2026-03-01,Databricks,prod-gdo-fdh-workflow-okya,,Streaming,Okya,,Bronze,Scheduled,Hourly,657,Success,Blazeclan,"0:10:57"
700,2026-03-01,Databricks,prod-gdo-fdh-workflow-digital-performance,,,,,,Scheduled,Daily (12:30 AM) ,642,Failed,TM,"0:10:42"
701,2026-03-01,Databricks,prod-gdo-fdh-workflow-okya,,Streaming,Okya,,Bronze,Scheduled,Hourly,656,Success,Blazeclan,"0:10:56"
702,2026-03-01,Databricks,prod-gdo-fdh-workflow-okya,,Streaming,Okya,,Bronze,Scheduled,Hourly,632,Success,Blazeclan,"0:10:32"
703,2026-03-01,Databricks,prod-gdo-fdh-workflow-braze,,,,,,Scheduled,Daily (2:00 AM),1327,Success,TM,"0:22:07"
704,2026-03-01,Databricks,prod-gdo-fdh-workflow-qmai-bronze,,Streaming,QMAI,,Bronze,Scheduled,Daily (2:00 AM),908,Success,Blazeclan,"0:15:08"
705,2026-03-01,Databricks,prod-gdo-fdh-workflow-okya,,Streaming,Okya,,Bronze,Scheduled,Hourly,643,Success,Blazeclan,"0:10:43"
706,2026-03-01,Databricks,prod-gdo-fdh-workflow-qmai-silver-product_goods,,,,,,Scheduled,Daily (3:00 AM),526,Success,Blazeclan,"0:08:46"
707,2026-03-01,Databricks,prod-gdo-fdh-workflow-qmai-silver,,Batch,QMAI,,Silver,Scheduled,Daily (3:00 AM),497,Success,Blazeclan,"0:08:17"
708,2026-03-01,Databricks,prod-gdo-fdh-workflow-okya,,Streaming,Okya,,Bronze,Scheduled,Hourly,624,Success,Blazeclan,"0:10:24"
709,2026-03-01,Databricks,prod-gdo-fdh-workflow-okya,,Streaming,Okya,,Bronze,Scheduled,Hourly,643,Success,Blazeclan,"0:10:43"
710,2026-03-01,Databricks,prod-gdo-fdh-daily-workflow-ironman-rdbms,,,,,,Scheduled,Daily (5:30 AM),780,Success,Blazeclan,"0:13:00"
711,2026-03-01,Databricks,prod-gdo-fdh-workflow-okya,,Streaming,Okya,,Bronze,Scheduled,Hourly,642,Success,Blazeclan,"0:10:42"
712,2026-03-01,Databricks,prod-gdo-fdh-workflow-okya,,Streaming,Okya,,Bronze,Scheduled,Hourly,637,Success,Blazeclan,"0:10:37"
713,2026-03-01,Databricks,prod-gdo-fdh-workflow-okya-silver,,,,,,Scheduled,Daily (7:24 AM),769,Success,Blazeclan,"0:12:49"
714,2026-03-01,Databricks,prod-gdo-fdh-workflow-okya,,Streaming,Okya,,Bronze,Scheduled,Hourly,637,Success,Blazeclan,"0:10:37"
715,2026-03-01,Databricks,prod-gdo-fdh-daily-workflow-qualtrics-api,,,,,,Scheduled,Daily (8:23 AM),841,Success,Blazeclan,"0:14:01"
716,2026-03-01,Databricks,prod-gdo-fdh-daily-workflow-okya-api,,Batch,Okya,,Bronze,Scheduled,Daily (8:23 AM),1379,Success,Blazeclan,"0:22:59"
717,2026-03-01,Databricks,prod-gdo-fdh-workflow-okya,,Streaming,Okya,,Bronze,Scheduled,Hourly,631,Success,Blazeclan,"0:10:31"
718,2026-03-01,Databricks,prod-gdo-fdh-workflow-ga-dtls-daily,,,,,,Scheduled,Daily (9:00 AM),638,Success,DXC,"0:10:38"
719,2026-03-01,Databricks,prod-gdo-fdh-workflow-ga-dtls-goal,,,,,,Scheduled,Daily (9:00 AM),666,Success,DXC,"0:11:06"
720,2026-03-01,Databricks,prod-gdo-fdh-workflow-qualtrics-silver,,,,,,Scheduled,Daily (9:00 AM),539,Success,Blazeclan,"0:08:59"
721,2026-03-01,Databricks,prod-gdo-fdh-workflow-okya,,Streaming,Okya,,Bronze,Scheduled,Hourly,675,Success,Blazeclan,"0:11:15"
722,2026-03-01,Databricks,prod-gdo-fdh-daily-workflow-tillster,,Batch,Tillster,,Bronze,Scheduled,Daily (10:23 AM),811,Success,Blazeclan,"0:13:31"
723,2026-03-01,Databricks,prod-gdo-fdh-grabfood-workflow,,,,,,Scheduled,Daily (10:30 AM),949,Success,TM,"0:15:49"
724,2026-03-01,Databricks,prod-gdo-fdh-workflow-foodpanda,,,,,,Scheduled,Daily (10:30 AM),891,Success,TM,"0:14:51"
725,2026-03-01,Databricks,prod-gdo-fdh-workflow-okya,,Streaming,Okya,,Bronze,Scheduled,Hourly,670,Success,Blazeclan,"0:11:10"
726,2026-03-01,Databricks,prod-gdo-fdh-silver-okya-jb-user-address-job,,Batch,Okya,,Silver,Scheduled,Daily (11:30 AM),1062,Success,TA,"0:17:42"
727,2026-03-01,Databricks,prod-gdo-fdh-silver-okya-jb-order-tender-job,,Batch,Okya,,Silver,Scheduled,Daily (11:30 AM),758,Success,TA,"0:12:38"
728,2026-03-01,Databricks,prod-gdo-fdh-silver-okya-jb-order-items-job,,Batch,Okya,,Silver,Scheduled,Daily (11:30 AM),906,Success,TA,"0:15:06"
729,2026-03-01,Databricks,prod-gdo-fdh-silver-okya-jb-order-staging-job,,Batch,Okya,,Silver,Scheduled,Daily (11:30 AM),1314,Success,TA,"0:21:54"
730,2026-03-01,Databricks,prod-gdo-fdh-silver-okya-jb-customer-workflow,,Batch,Okya,,Silver,Scheduled,Daily (11:30 AM),1214,Success,TA,"0:20:14"
731,2026-03-01,Databricks,prod-gdo-fdh-workflow-okya,,Streaming,Okya,,Bronze,Scheduled,Hourly,640,Success,Blazeclan,"0:10:40"
732,2026-03-01,Databricks,prod-gdo-fdh-silver-tillster-jb-order-staging-job,,Batch,Tillster,,Silver,Scheduled,Daily (12:00 PM),802,Success,TA,"0:13:22"
733,2026-03-01,Databricks,prod-gdo-fdh-silver-tillster-jb-customer-workflow,,Batch,Tillster,,Silver,Scheduled,Daily (12:00 PM),814,Success,TA,"0:13:34"
734,2026-03-01,Databricks,prod-gdo-fdh-silver-tillster-jb-order-tender-job,,Batch,Tillster,,Silver,Scheduled,Daily (12:00 PM),636,Success,TA,"0:10:36"
735,2026-03-01,Databricks,prod-gdo-fdh-silver-tillster-jb-order-items-job,,Batch,Tillster,,Silver,Scheduled,Daily (12:00 PM),739,Success,TA,"0:12:19"
736,2026-03-01,Databricks,prod-gdo-fdh-silver-okya-jb-deactivation-workflow,,Batch,Okya,,Silver,Scheduled,Daily (12:00 PM),2078,Failed,TA,"0:34:38"
737,2026-03-01,Databricks,prod-gdo-fdh-gold-archive-tables-job,,Batch,"Tillster, Okya",,Gold,Scheduled,Daily (12:30 PM),726,Success,TA,"0:12:06"
738,2026-03-01,Databricks,prod-gdo-fdh-workflow-okya,,Streaming,Okya,,Bronze,Scheduled,Hourly,621,Success,Blazeclan,"0:10:21"
739,2026-03-01,Databricks,prod-gdo-fdh-workflow-okya,,Streaming,Okya,,Bronze,Scheduled,Hourly,640,Success,Blazeclan,"0:10:40"
740,2026-03-01,Databricks,prod-gdo-fdh-workflow-okya,,Streaming,Okya,,Bronze,Scheduled,Hourly,635,Success,Blazeclan,"0:10:35"
741,2026-03-01,Databricks,prod-gdo-fdh-workflow-okya,,Streaming,Okya,,Bronze,Scheduled,Hourly,667,Success,Blazeclan,"0:11:07"
742,2026-03-01,Databricks,prod-gdo-fdh-workflow-okya,,Streaming,Okya,,Bronze,Scheduled,Hourly,643,Success,Blazeclan,"0:10:43"
743,2026-03-01,Databricks,fdh_workflow_gemm_trademarketinggroup,,,,,,Scheduled,Daily (5:00 PM),672,Success,GDO,"0:11:12"
744,2026-03-01,Databricks,fdh-workflow-gemm_storevisitresponses,,,,,,Scheduled,Daily (5:00 PM),722,Success,GDO,"0:12:02"
745,2026-03-01,Databricks,prod-gdo-fdh-workflow-okya,,Streaming,Okya,,Bronze,Scheduled,Hourly,643,Success,Blazeclan,"0:10:43"
746,2026-03-01,Databricks,prod-gdo-fdh-workflow-okya,,Streaming,Okya,,Bronze,Scheduled,Hourly,631,Success,Blazeclan,"0:10:31"
747,2026-03-01,Databricks,prod-gdo-fdh-workflow-okya,,Streaming,Okya,,Bronze,Scheduled,Hourly,1500,Success,Blazeclan,"0:25:00"
748,2026-03-01,Databricks,prod-gdo-fdh-workflow-okya,,Streaming,Okya,,Bronze,Scheduled,Hourly,624,Success,Blazeclan,"0:10:24"
749,2026-03-01,Databricks,prod-gdo-fdh-workflow-okya,,Streaming,Okya,,Bronze,Scheduled,Hourly,645,Success,Blazeclan,"0:10:45"
750,2026-03-01,Databricks,prod-gdo-fdh-workflow-okya,,Streaming,Okya,,Bronze,Scheduled,Hourly,659,Success,Blazeclan,"0:10:59"
751,2026-03-02,Databricks,prod-gdo-fdh-workflow-okya,,Streaming,Okya,,Bronze,Scheduled,Hourly,660,Success,Blazeclan,"0:11:00"
752,2026-03-02,Databricks,prod-gdo-fdh-workflow-digital-performance,,,,,,Scheduled,Daily (12:30 AM) ,631,Failed,TM,"0:10:31"
753,2026-03-02,Databricks,prod-gdo-fdh-workflow-okya,,Streaming,Okya,,Bronze,Scheduled,Hourly,639,Success,Blazeclan,"0:10:39"
754,2026-03-02,Databricks,prod-gdo-fdh-workflow-okya,,Streaming,Okya,,Bronze,Scheduled,Hourly,655,Success,Blazeclan,"0:10:55"
755,2026-03-02,Databricks,prod-gdo-fdh-workflow-braze,,,,,,Scheduled,Daily (2:00 AM),1310,Success,TM,"0:21:50"
756,2026-03-02,Databricks,prod-gdo-fdh-workflow-qmai-bronze,,Streaming,QMAI,,Bronze,Scheduled,Daily (2:00 AM),801,Success,Blazeclan,"0:13:21"
757,2026-03-02,Databricks,prod-gdo-fdh-workflow-okya,,Streaming,Okya,,Bronze,Scheduled,Hourly,631,Success,Blazeclan,"0:10:31"
758,2026-03-02,Databricks,prod-gdo-fdh-workflow-qmai-silver-product_goods,,,,,,Scheduled,Daily (3:00 AM),525,Success,Blazeclan,"0:08:45"
759,2026-03-02,Databricks,prod-gdo-fdh-workflow-qmai-silver,,Batch,QMAI,,Silver,Scheduled,Daily (3:00 AM),434,Success,Blazeclan,"0:07:14"
760,2026-03-02,Databricks,prod-gdo-fdh-workflow-okya,,Streaming,Okya,,Bronze,Scheduled,Hourly,680,Success,Blazeclan,"0:11:20"
761,2026-03-02,Databricks,prod-gdo-fdh-workflow-okya,,Streaming,Okya,,Bronze,Scheduled,Hourly,690,Success,Blazeclan,"0:11:30"
762,2026-03-02,Databricks,prod-gdo-fdh-daily-workflow-ironman-rdbms,,,,,,Scheduled,Daily (5:30 AM),765,Success,Blazeclan,"0:12:45"
763,2026-03-02,Databricks,prod-gdo-fdh-workflow-okya,,Streaming,Okya,,Bronze,Scheduled,Hourly,633,Success,Blazeclan,"0:10:33"
764,2026-03-02,Databricks,prod-gdo-fdh-workflow-okya,,Streaming,Okya,,Bronze,Scheduled,Hourly,651,Success,Blazeclan,"0:10:51"
765,2026-03-02,Databricks,prod-gdo-fdh-workflow-okya-silver,,,,,,Scheduled,Daily (7:24 AM),760,Success,Blazeclan,"0:12:40"
766,2026-03-02,Databricks,prod-gdo-fdh-workflow-okya,,Streaming,Okya,,Bronze,Scheduled,Hourly,630,Success,Blazeclan,"0:10:30"
767,2026-03-02,Databricks,prod-gdo-fdh-daily-workflow-qualtrics-api,,,,,,Scheduled,Daily (8:23 AM),831,Success,Blazeclan,"0:13:51"
768,2026-03-02,Databricks,prod-gdo-fdh-daily-workflow-okya-api,,Batch,Okya,,Bronze,Scheduled,Daily (8:23 AM),1391,Success,Blazeclan,"0:23:11"
769,2026-03-02,Databricks,prod-gdo-fdh-workflow-okya,,Streaming,Okya,,Bronze,Scheduled,Hourly,630,Success,Blazeclan,"0:10:30"
770,2026-03-02,Databricks,prod-gdo-fdh-workflow-ga-dtls-daily,,,,,,Scheduled,Daily (9:00 AM),647,Success,DXC,"0:10:47"
771,2026-03-02,Databricks,prod-gdo-fdh-workflow-ga-dtls-goal,,,,,,Scheduled,Daily (9:00 AM),675,Success,DXC,"0:11:15"
772,2026-03-02,Databricks,prod-gdo-fdh-workflow-qualtrics-silver,,,,,,Scheduled,Daily (9:00 AM),535,Success,Blazeclan,"0:08:55"
773,2026-03-02,Databricks,prod-gdo-fdh-workflow-okya,,Streaming,Okya,,Bronze,Scheduled,Hourly,640,Success,Blazeclan,"0:10:40"
774,2026-03-02,Databricks,prod-gdo-fdh-daily-workflow-tillster,,Batch,Tillster,,Bronze,Scheduled,Daily (10:23 AM),797,Success,Blazeclan,"0:13:17"
775,2026-03-02,Databricks,prod-gdo-fdh-grabfood-workflow,,,,,,Scheduled,Daily (10:30 AM),733,Success,TM,"0:12:13"
776,2026-03-02,Databricks,prod-gdo-fdh-workflow-foodpanda,,,,,,Scheduled,Daily (10:30 AM),889,Success,TM,"0:14:49"
777,2026-03-02,Databricks,prod-gdo-fdh-workflow-okya,,Streaming,Okya,,Bronze,Scheduled,Hourly,649,Success,Blazeclan,"0:10:49"
778,2026-03-02,Databricks,Daily Run - Freedompay,,,,,,Scheduled,Daily (10:00 AM),710,Success,GDO,"0:11:50"
779,2026-03-02,Databricks,prod-gdo-fdh-silver-okya-jb-user-address-job,,Batch,Okya,,Silver,Scheduled,Daily (11:30 AM),868,Success,TA,"0:14:28"
780,2026-03-02,Databricks,prod-gdo-fdh-silver-okya-jb-order-tender-job,,Batch,Okya,,Silver,Scheduled,Daily (11:30 AM),745,Success,TA,"0:12:25"
781,2026-03-02,Databricks,prod-gdo-fdh-silver-okya-jb-order-items-job,,Batch,Okya,,Silver,Scheduled,Daily (11:30 AM),1045,Success,TA,"0:17:25"
782,2026-03-02,Databricks,prod-gdo-fdh-silver-okya-jb-order-staging-job,,Batch,Okya,,Silver,Scheduled,Daily (11:30 AM),1222,Success,TA,"0:20:22"
783,2026-03-02,Databricks,prod-gdo-fdh-silver-okya-jb-customer-workflow,,Batch,Okya,,Silver,Scheduled,Daily (11:30 AM),1121,Success,TA,"0:18:41"
784,2026-03-02,Databricks,prod-gdo-fdh-workflow-okya,,Streaming,Okya,,Bronze,Scheduled,Hourly,640,Success,Blazeclan,"0:10:40"
785,2026-03-02,Databricks,prod-gdo-fdh-silver-tillster-jb-order-staging-job,,Batch,Tillster,,Silver,Scheduled,Daily (12:00 PM),797,Success,TA,"0:13:17"
786,2026-03-02,Databricks,prod-gdo-fdh-silver-tillster-jb-customer-workflow,,Batch,Tillster,,Silver,Scheduled,Daily (12:00 PM),808,Success,TA,"0:13:28"
787,2026-03-02,Databricks,prod-gdo-fdh-silver-tillster-jb-order-tender-job,,Batch,Tillster,,Silver,Scheduled,Daily (12:00 PM),620,Success,TA,"0:10:20"
788,2026-03-02,Databricks,prod-gdo-fdh-silver-tillster-jb-order-items-job,,Batch,Tillster,,Silver,Scheduled,Daily (12:00 PM),626,Success,TA,"0:10:26"
789,2026-03-02,Databricks,prod-gdo-fdh-silver-okya-jb-deactivation-workflow,,Batch,Okya,,Silver,Scheduled,Daily (12:00 PM),2171,Failed,TA,"0:36:11"
790,2026-03-02,Databricks,prod-gdo-fdh-gold-archive-tables-job,,Batch,"Tillster, Okya",,Gold,Scheduled,Daily (12:30 PM),728,Success,TA,"0:12:08"
791,2026-03-02,Databricks,prod-gdo-fdh-workflow-okya,,Streaming,Okya,,Bronze,Scheduled,Hourly,623,Success,Blazeclan,"0:10:23"
792,2026-03-02,Databricks,prod-gdo-fdh-c360-pipeline,,Batch,"Tillster, Okya",,Gold,Scheduled,Weekly (Monday 2:00 PM),3040,Failed,TA,"0:50:40"
793,2026-03-02,Databricks,prod-gdo-fdh-workflow-okya,,Streaming,Okya,,Bronze,Scheduled,Hourly,630,Success,Blazeclan,"0:10:30"
794,2026-03-02,Databricks,prod-gdo-fdh-workflow-okya,,Streaming,Okya,,Bronze,Scheduled,Hourly,645,Success,Blazeclan,"0:10:45"
795,2026-03-02,Databricks,prod-gdo-fdh-workflow-okya,,Streaming,Okya,,Bronze,Scheduled,Hourly,668,Success,Blazeclan,"0:11:08"
796,2026-03-02,Databricks,prod-gdo-fdh-workflow-okya,,Streaming,Okya,,Bronze,Scheduled,Hourly,677,Success,Blazeclan,"0:11:17"
797,2026-03-02,Databricks,fdh_workflow_gemm_trademarketinggroup,,,,,,Scheduled,Daily (5:00 PM),694,Success,GDO,"0:11:34"
798,2026-03-02,Databricks,fdh-workflow-gemm_storevisitresponses,,,,,,Scheduled,Daily (5:00 PM),753,Success,GDO,"0:12:33"
799,2026-03-02,Databricks,prod-gdo-fdh-workflow-okya,,Streaming,Okya,,Bronze,Scheduled,Hourly,649,Success,Blazeclan,"0:10:49"
800,2026-03-02,Databricks,prod-gdo-fdh-workflow-okya,,Streaming,Okya,,Bronze,Scheduled,Hourly,638,Success,Blazeclan,"0:10:38"
801,2026-03-02,Databricks,prod-gdo-fdh-workflow-okya,,Streaming,Okya,,Bronze,Scheduled,Hourly,654,Success,Blazeclan,"0:10:54"
802,2026-03-02,Databricks,prod-gdo-fdh-workflow-okya,,Streaming,Okya,,Bronze,Scheduled,Hourly,667,Success,Blazeclan,"0:11:07"
803,2026-03-02,Databricks,prod-gdo-fdh-workflow-okya,,Streaming,Okya,,Bronze,Scheduled,Hourly,675,Success,Blazeclan,"0:11:15"
804,2026-03-02,Databricks,prod-gdo-fdh-workflow-okya,,Streaming,Okya,,Bronze,Scheduled,Hourly,674,Success,Blazeclan,"0:11:14"
805,2026-03-03,Databricks,prod-gdo-fdh-workflow-okya,,Streaming,Okya,,Bronze,Scheduled,Hourly,674,Success,Blazeclan,"0:11:14"
806,2026-03-03,Databricks,prod-gdo-fdh-workflow-digital-performance,,,,,,Scheduled,Daily (12:30 AM) ,8648,Success,TM,"2:24:08"
807,2026-03-03,Databricks,prod-gdo-fdh-workflow-okya,,Streaming,Okya,,Bronze,Scheduled,Hourly,637,Success,Blazeclan,"0:10:37"
808,2026-03-03,Databricks,prod-gdo-fdh-workflow-okya,,Streaming,Okya,,Bronze,Scheduled,Hourly,650,Success,Blazeclan,"0:10:50"
809,2026-03-03,Databricks,prod-gdo-fdh-workflow-braze,,,,,,Scheduled,Daily (2:00 AM),1321,Success,TM,"0:22:01"
810,2026-03-03,Databricks,prod-gdo-fdh-workflow-qmai-bronze,,Streaming,QMAI,,Bronze,Scheduled,Daily (2:00 AM),838,Success,Blazeclan,"0:13:58"
811,2026-03-03,Databricks,prod-gdo-fdh-workflow-okya,,Streaming,Okya,,Bronze,Scheduled,Hourly,648,Success,Blazeclan,"0:10:48"
812,2026-03-03,Databricks,prod-gdo-fdh-workflow-qmai-silver-product_goods,,,,,,Scheduled,Daily (3:00 AM),535,Success,Blazeclan,"0:08:55"
813,2026-03-03,Databricks,prod-gdo-fdh-workflow-qmai-silver,,Batch,QMAI,,Silver,Scheduled,Daily (3:00 AM),430,Success,Blazeclan,"0:07:10"
814,2026-03-03,Databricks,prod-gdo-fdh-workflow-okya,,Streaming,Okya,,Bronze,Scheduled,Hourly,655,Success,Blazeclan,"0:10:55"
815,2026-03-03,Databricks,prod-gdo-fdh-workflow-okya,,Streaming,Okya,,Bronze,Scheduled,Hourly,633,Success,Blazeclan,"0:10:33"
816,2026-03-03,Databricks,prod-gdo-fdh-daily-workflow-ironman-rdbms,,,,,,Scheduled,Daily (5:30 AM),800,Success,Blazeclan,"0:13:20"
817,2026-03-03,Databricks,prod-gdo-fdh-workflow-okya,,Streaming,Okya,,Bronze,Scheduled,Hourly,667,Success,Blazeclan,"0:11:07"
818,2026-03-03,Databricks,prod-gdo-fdh-workflow-okya,,Streaming,Okya,,Bronze,Scheduled,Hourly,659,Success,Blazeclan,"0:10:59"
819,2026-03-03,Databricks,prod-gdo-fdh-workflow-okya-silver,,,,,,Scheduled,Daily (7:24 AM),744,Success,Blazeclan,"0:12:24"
820,2026-03-03,Databricks,prod-gdo-fdh-workflow-okya,,Streaming,Okya,,Bronze,Scheduled,Hourly,661,Success,Blazeclan,"0:11:01"
821,2026-03-03,Databricks,prod-gdo-fdh-daily-workflow-qualtrics-api,,,,,,Scheduled,Daily (8:23 AM),813,Success,Blazeclan,"0:13:33"
822,2026-03-03,Databricks,prod-gdo-fdh-daily-workflow-okya-api,,Batch,Okya,,Bronze,Scheduled,Daily (8:23 AM),1384,Success,Blazeclan,"0:23:04"
823,2026-03-03,Databricks,prod-gdo-fdh-workflow-okya,,Streaming,Okya,,Bronze,Scheduled,Hourly,667,Success,Blazeclan,"0:11:07"
824,2026-03-03,Databricks,prod-gdo-fdh-workflow-ga-dtls-daily,,,,,,Scheduled,Daily (9:00 AM),648,Success,DXC,"0:10:48"
825,2026-03-03,Databricks,prod-gdo-fdh-workflow-ga-dtls-goal,,,,,,Scheduled,Daily (9:00 AM),642,Success,DXC,"0:10:42"
826,2026-03-03,Databricks,prod-gdo-fdh-workflow-qualtrics-silver,,,,,,Scheduled,Daily (9:00 AM),538,Success,Blazeclan,"0:08:58"
827,2026-03-03,Databricks,prod-gdo-fdh-workflow-okya,,Streaming,Okya,,Bronze,Scheduled,Hourly,662,Success,Blazeclan,"0:11:02"
828,2026-03-03,Databricks,prod-gdo-fdh-daily-workflow-tillster,,Batch,Tillster,,Bronze,Scheduled,Daily (10:23 AM),854,Success,Blazeclan,"0:14:14"
829,2026-03-03,Databricks,prod-gdo-fdh-grabfood-workflow,,,,,,Scheduled,Daily (10:30 AM),1120,Success,TM,"0:18:40"
830,2026-03-03,Databricks,prod-gdo-fdh-workflow-foodpanda,,,,,,Scheduled,Daily (10:30 AM),887,Success,TM,"0:14:47"
831,2026-03-03,Databricks,prod-gdo-fdh-workflow-okya,,Streaming,Okya,,Bronze,Scheduled,Hourly,672,Success,Blazeclan,"0:11:12"
832,2026-03-03,Databricks,Daily Run - Freedompay,,,,,,,Daily (10:00 AM),757,Success,GDO,"0:12:37"
833,2026-03-03,Databricks,prod-gdo-fdh-silver-okya-jb-user-address-job,,Batch,Okya,,Silver,Scheduled,Daily (11:30 AM),1113,Success,TA,"0:18:33"
834,2026-03-03,Databricks,prod-gdo-fdh-silver-okya-jb-order-tender-job,,Batch,Okya,,Silver,Scheduled,Daily (11:30 AM),872,Success,TA,"0:14:32"
835,2026-03-03,Databricks,prod-gdo-fdh-silver-okya-jb-order-items-job,,Batch,Okya,,Silver,Scheduled,Daily (11:30 AM),1025,Success,TA,"0:17:05"
836,2026-03-03,Databricks,prod-gdo-fdh-silver-okya-jb-order-staging-job,,Batch,Okya,,Silver,Scheduled,Daily (11:30 AM),1280,Success,TA,"0:21:20"
837,2026-03-03,Databricks,prod-gdo-fdh-silver-okya-jb-customer-workflow,,Batch,Okya,,Silver,Scheduled,Daily (11:30 AM),1282,Success,TA,"0:21:22"
838,2026-03-03,Databricks,prod-gdo-fdh-workflow-okya,,Streaming,Okya,,Bronze,Scheduled,Hourly,696,Success,Blazeclan,"0:11:36"
839,2026-03-03,Databricks,prod-gdo-fdh-silver-tillster-jb-order-staging-job,,Batch,Tillster,,Silver,Scheduled,Daily (12:00 PM),824,Success,TA,"0:13:44"
840,2026-03-03,Databricks,prod-gdo-fdh-silver-tillster-jb-customer-workflow,,Batch,Tillster,,Silver,Scheduled,Daily (12:00 PM),812,Success,TA,"0:13:32"
841,2026-03-03,Databricks,prod-gdo-fdh-silver-tillster-jb-order-tender-job,,Batch,Tillster,,Silver,Scheduled,Daily (12:00 PM),638,Success,TA,"0:10:38"
842,2026-03-03,Databricks,prod-gdo-fdh-silver-tillster-jb-order-items-job,,Batch,Tillster,,Silver,Scheduled,Daily (12:00 PM),667,Success,TA,"0:11:07"
843,2026-03-03,Databricks,prod-gdo-fdh-silver-okya-jb-deactivation-workflow,,Batch,Okya,,Silver,Scheduled,Daily (12:00 PM),2139,Failed,TA,"0:35:39"
844,2026-03-03,Databricks,prod-gdo-fdh-gold-archive-tables-job,,Batch,"Tillster, Okya",,Gold,Scheduled,Daily (12:30 PM),781,Success,TA,"0:13:01"
845,2026-03-03,Databricks,prod-gdo-fdh-workflow-okya,,Streaming,Okya,,Bronze,Scheduled,Hourly,653,Success,Blazeclan,"0:10:53"
846,2026-03-03,Databricks,prod-gdo-fdh-workflow-okya,,Streaming,Okya,,Bronze,Scheduled,Hourly,631,Success,Blazeclan,"0:10:31"
847,2026-03-03,Databricks,prod-gdo-fdh-workflow-okya,,Streaming,Okya,,Bronze,Scheduled,Hourly,633,Success,Blazeclan,"0:10:33"
848,2026-03-03,Databricks,prod-gdo-fdh-workflow-okya,,Streaming,Okya,,Bronze,Scheduled,Hourly,638,Success,Blazeclan,"0:10:38"
849,2026-03-03,Databricks,prod-gdo-fdh-workflow-okya,,Streaming,Okya,,Bronze,Scheduled,Hourly,644,Success,Blazeclan,"0:10:44"
850,2026-03-03,Databricks,fdh_workflow_gemm_trademarketinggroup,,,,,,Scheduled,Daily (5:00 PM),699,Success,GDO,"0:11:39"
851,2026-03-03,Databricks,fdh-workflow-gemm_storevisitresponses,,,,,,Scheduled,Daily (5:00 PM),756,Success,GDO,"0:12:36"
852,2026-03-03,Databricks,prod-gdo-fdh-workflow-okya,,Streaming,Okya,,Bronze,Scheduled,Hourly,650,Success,Blazeclan,"0:10:50"
853,2026-03-03,Databricks,prod-gdo-fdh-workflow-okya,,Streaming,Okya,,Bronze,Scheduled,Hourly,627,Success,Blazeclan,"0:10:27"
854,2026-03-03,Databricks,prod-gdo-fdh-workflow-okya,,Streaming,Okya,,Bronze,Scheduled,Hourly,642,Success,Blazeclan,"0:10:42"
855,2026-03-03,Databricks,prod-gdo-fdh-workflow-okya,,Streaming,Okya,,Bronze,Scheduled,Hourly,641,Success,Blazeclan,"0:10:41"
856,2026-03-03,Databricks,prod-gdo-fdh-workflow-okya,,Streaming,Okya,,Bronze,Scheduled,Hourly,657,Success,Blazeclan,"0:10:57"
857,2026-03-03,Databricks,prod-gdo-fdh-workflow-okya,,Streaming,Okya,,Bronze,Scheduled,Hourly,672,Success,Blazeclan,"0:11:12"
858,2026-03-04,Databricks,prod-gdo-fdh-workflow-okya,,Streaming,Okya,,Bronze,Scheduled,Hourly,630,Success,Blazeclan,"0:10:30"
859,2026-03-04,Databricks,prod-gdo-fdh-workflow-digital-performance,,,,,,Scheduled,Daily (12:30 AM) ,968,Failed,TM,"0:16:08"
860,2026-03-04,Databricks,prod-gdo-fdh-workflow-okya,,Streaming,Okya,,Bronze,Scheduled,Hourly,651,Success,Blazeclan,"0:10:51"
861,2026-03-04,Databricks,prod-gdo-fdh-workflow-okya,,Streaming,Okya,,Bronze,Scheduled,Hourly,668,Success,Blazeclan,"0:11:08"
862,2026-03-04,Databricks,prod-gdo-fdh-workflow-braze,,,,,,Scheduled,Daily (2:00 AM),1805,Success,TM,"0:30:05"
863,2026-03-04,Databricks,prod-gdo-fdh-workflow-qmai-bronze,,Streaming,QMAI,,Bronze,Scheduled,Daily (2:00 AM),819,Success,Blazeclan,"0:13:39"
864,2026-03-04,Databricks,prod-gdo-fdh-workflow-okya,,Streaming,Okya,,Bronze,Scheduled,Hourly,638,Success,Blazeclan,"0:10:38"
865,2026-03-04,Databricks,prod-gdo-fdh-workflow-qmai-silver-product_goods,,,,,,Scheduled,Daily (3:00 AM),525,Success,Blazeclan,"0:08:45"
866,2026-03-04,Databricks,prod-gdo-fdh-workflow-qmai-silver,,Batch,QMAI,,Silver,Scheduled,Daily (3:00 AM),424,Success,Blazeclan,"0:07:04"
867,2026-03-04,Databricks,prod-gdo-fdh-workflow-okya,,Streaming,Okya,,Bronze,Scheduled,Hourly,658,Success,Blazeclan,"0:10:58"
868,2026-03-04,Databricks,prod-gdo-fdh-workflow-okya,,Streaming,Okya,,Bronze,Scheduled,Hourly,633,Success,Blazeclan,"0:10:33"
869,2026-03-04,Databricks,prod-gdo-fdh-daily-workflow-ironman-rdbms,,,,,,Scheduled,Daily (5:30 AM),828,Success,Blazeclan,"0:13:48"
